frame,timestamp,hand_index,Thumb_MCP,Thumb_PIP,Index_MCP,Index_PIP,Middle_MCP,Middle_PIP,Ring_MCP,Ring_PIP,Pinky_MCP,Pinky_PIP,Thumb_MCP_velocity,Thumb_PIP_velocity,Index_MCP_velocity,Index_PIP_velocity,Middle_MCP_velocity,Middle_PIP_velocity,Ring_MCP_velocity,Ring_PIP_velocity,Pinky_MCP_velocity,Pinky_PIP_velocity,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
1,2025-06-04 07:45:21.302138,0,151.81767967870962,142.05125284920527,87.53647878023409,120.15103425504789,79.42755897063586,116.47945635083167,84.7443430124035,102.87240387017461,118.23635964622669,81.47012908252937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443968653678894,0.7243468761444092,-2.6529568231126177e-07,0.31832998991012573,0.6995799541473389,0.011313462629914284,0.3875683844089508,0.7051754593849182,0.002535074483603239,0.43268582224845886,0.7338199615478516,-0.011087785474956036,0.44521060585975647,0.7718464136123657,-0.022999122738838196,0.42537039518356323,0.7232555150985718,-0.019390620291233063,0.494168758392334,0.771277904510498,-0.042441487312316895,0.47826308012008667,0.7866085171699524,-0.05393512547016144,0.4451505243778229,0.7780823111534119,-0.05682722479104996,0.4058378040790558,0.7632421851158142,-0.037599220871925354,0.4835929274559021,0.8157002329826355,-0.05325489118695259,0.4697074890136719,0.8289343118667603,-0.05623936280608177,0.4377722144126892,0.8177040219306946,-0.055651791393756866,0.3733917474746704,0.8040525913238525,-0.054496102035045624,0.4497913420200348,0.8630557060241699,-0.06675279885530472,0.4417461156845093,0.8724589347839355,-0.06199197098612785,0.4175867736339569,0.858189582824707,-0.05694581940770149,0.33237913250923157,0.8402538299560547,-0.06974786520004272,0.38115549087524414,0.8886250257492065,-0.07827991247177124,0.38237500190734863,0.8952918648719788,-0.07118194550275803,0.3718259334564209,0.8852839469909668,-0.06335601955652237
2,2025-06-04 07:45:22.148895,0,151.32698939926672,151.269274938472,40.53666184277416,154.8453988490247,25.025894511764523,168.55917555742832,38.31818123933582,158.02047054828205,67.13703230066902,152.22039912848726,-0.5794936202982692,10.886266177033937,-55.50567274608883,40.9732244244533,-64.24707969213286,61.50491723906227,-54.82819955792238,65.12856306839795,-60.347097627250406,83.55439641592321,0.24372316896915436,0.7126390933990479,-2.906507177158346e-07,0.3166724443435669,0.6623092889785767,0.007520013954490423,0.3916255533695221,0.651299774646759,0.007651361171156168,0.44664308428764343,0.671647846698761,0.006617401726543903,0.4715110659599304,0.7000335454940796,0.00848052091896534,0.42788007855415344,0.6983932852745056,-0.01121050026267767,0.5001299381256104,0.7327698469161987,-0.013807076960802078,0.4911038279533386,0.7317579984664917,-0.006593871396034956,0.46483659744262695,0.7218728065490723,0.001777330762706697,0.42087453603744507,0.7463054060935974,-0.017189431935548782,0.485112726688385,0.7826764583587646,-0.01445887889713049,0.46787917613983154,0.7714102268218994,-0.005866367369890213,0.43942585587501526,0.7552323937416077,0.0009263214888051152,0.4057100713253021,0.7887730598449707,-0.021135762333869934,0.4609520137310028,0.8209531307220459,-0.013812670484185219,0.4473779797554016,0.808567225933075,-0.0032193276565521955,0.4217334985733032,0.793228805065155,0.002462061122059822,0.3846978545188904,0.8216803073883057,-0.02414724975824356,0.42520666122436523,0.8379521369934082,-0.012767119333148003,0.41825732588768005,0.8257594108581543,8.910774340620264e-05,0.40075695514678955,0.8132815361022949,0.009558224119246006
8,2025-06-04 07:45:28.184668,0,157.9620194509654,164.5703544813793,171.07304802000365,174.8122159343631,176.4303818914501,179.74898104171234,173.7589261916914,178.09301861314148,167.81199569890182,175.1902587751324,1.0992842261792635,2.2037077177864877,21.627119869688524,3.3080795260753546,25.08452312233836,1.8539142350588769,22.43966844882264,3.325596914406727,16.67971333551358,3.8056201992098027,0.22033759951591492,0.7784253358840942,2.3519280034633994e-07,0.2995777130126953,0.764506995677948,0.0004207952879369259,0.3754473030567169,0.7852405309677124,-0.004664229229092598,0.42394331097602844,0.8222144842147827,-0.010523603297770023,0.44908407330513,0.8553089499473572,-0.015564155764877796,0.3803671598434448,0.8185305595397949,-0.019305964931845665,0.4397568702697754,0.8718146681785583,-0.031833548098802567,0.46703848242759705,0.9051843285560608,-0.037231024354696274,0.48367786407470703,0.9287027716636658,-0.03914344683289528,0.3484703004360199,0.8551639318466187,-0.027769118547439575,0.4077056646347046,0.9128328561782837,-0.03530038893222809,0.4378928542137146,0.9454549551010132,-0.037815894931554794,0.45850974321365356,0.96772301197052,-0.03966658562421799,0.3114648759365082,0.8884235620498657,-0.03535497933626175,0.3616395890712738,0.9472585916519165,-0.04225622117519379,0.38980600237846375,0.9806094169616699,-0.04139145836234093,0.408806711435318,1.0016677379608154,-0.04066108167171478,0.2731999158859253,0.9149466156959534,-0.042454421520233154,0.3084096908569336,0.9646394848823547,-0.04658627137541771,0.3282744884490967,0.9925444722175598,-0.04158548638224602,0.3428480625152588,1.0108531713485718,-0.036591894924640656
9,2025-06-04 07:45:28.822767,0,153.04259484526392,161.20785709674547,173.86626084403045,172.91871135002265,175.72654085602133,175.6698010489332,173.21747016651958,179.2217434485172,167.08486016009442,177.15110835108965,-7.709500572327325,-5.269554386754762,4.377397275386414,-2.9674150630865466,-1.1030279555817837,-6.3927070764554275,-0.8485454845906536,1.768886701555277,-1.1395340516242822,3.072955099376806,0.21889248490333557,0.8031230568885803,5.257528528090916e-07,0.2973611652851105,0.7932538390159607,0.0005591581575572491,0.365166038274765,0.8234698176383972,-0.008860870264470577,0.4034012258052826,0.8710224032402039,-0.018470965325832367,0.41890275478363037,0.9138209223747253,-0.027962977066636086,0.384654700756073,0.8394199013710022,-0.031154269352555275,0.43688005208969116,0.9052516222000122,-0.048805415630340576,0.46274030208587646,0.9458122849464417,-0.0571695901453495,0.4771292805671692,0.9747781157493591,-0.0606677271425724,0.3520733118057251,0.8758722543716431,-0.04195944219827652,0.4110105633735657,0.9461426138877869,-0.052922822535037994,0.4423888921737671,0.988943338394165,-0.05730179697275162,0.4621722400188446,1.0206730365753174,-0.06000011786818504,0.3095515966415405,0.909552276134491,-0.05084662139415741,0.3621615767478943,0.9817230105400085,-0.059458740055561066,0.39086103439331055,1.024674415588379,-0.058684103190898895,0.41089174151420593,1.055474042892456,-0.058334700763225555,0.2624150812625885,0.936813473701477,-0.05885884910821915,0.29447972774505615,0.9924789667129517,-0.0653562843799591,0.3167383074760437,1.0281453132629395,-0.060208510607481,0.33517545461654663,1.0559743642807007,-0.05469619482755661
10,2025-06-04 07:45:29.463549,0,150.92008732408934,163.85835945656015,167.80417631082437,166.6005435756183,166.90978176471938,171.84277311641284,166.08625952524358,176.66510424338904,166.03389444500647,176.1201817377399,-3.312370698887583,4.1363558274337935,-9.460447598724802,-9.860089350831242,-13.759373845242138,-5.972433577285826,-11.128918479726334,-3.989873631169671,-1.6401298961081223,-1.6088570111984244,0.2244020402431488,0.8046391010284424,5.882693017156271e-07,0.30239060521125793,0.7953901886940002,0.004308862611651421,0.36608725786209106,0.8275834918022156,-0.005648882128298283,0.4014425277709961,0.8803995251655579,-0.015669403597712517,0.41582387685775757,0.9257756471633911,-0.025274962186813354,0.39211729168891907,0.8389095664024353,-0.034583929926157,0.44859862327575684,0.9146320819854736,-0.05063943937420845,0.47084736824035645,0.960586428642273,-0.05419806391000748,0.477765828371048,0.988957941532135,-0.05331994220614433,0.3589742183685303,0.8736889958381653,-0.04587613418698311,0.4257535934448242,0.9531204700469971,-0.056154899299144745,0.4502544105052948,0.9976189136505127,-0.055165067315101624,0.4614596962928772,1.0265520811080933,-0.05303631350398064,0.31608232855796814,0.9075796604156494,-0.05446498468518257,0.37370753288269043,0.9861345887184143,-0.061347056180238724,0.3962329030036926,1.0307903289794922,-0.055964138358831406,0.40889137983322144,1.0598046779632568,-0.051985837519168854,0.26829227805137634,0.9354745149612427,-0.06166471913456917,0.3061622977256775,0.9942023158073425,-0.06601795554161072,0.32852882146835327,1.0307464599609375,-0.05820317938923836,0.34699806571006775,1.0581276416778564,-0.05038227513432503
11,2025-06-04 07:45:30.105572,0,150.97841862439356,161.25754334653755,158.24830031942082,150.46402262547534,150.14380534223673,148.74298157162158,144.44403307295755,152.03519899636856,152.13227819580794,167.14605070864934,0.09085546826861007,-4.050970307952529,-14.884008814954532,-25.133867400611763,-26.11429251363682,-35.9796947224496,-33.70942544470529,-38.36296401689733,-21.652832140279283,-13.977896475812482,0.22685956954956055,0.792073130607605,4.3733950860769255e-07,0.3011454641819,0.7772117257118225,0.010750227607786655,0.3703118562698364,0.8007654547691345,0.00412847101688385,0.4103624224662781,0.8450251221656799,-0.004711494781076908,0.4289220869541168,0.8882971405982971,-0.012950759381055832,0.39922571182250977,0.8133171200752258,-0.028386211022734642,0.46821799874305725,0.8858358860015869,-0.042751703411340714,0.48646998405456543,0.9285258650779724,-0.04314301908016205,0.4847993552684784,0.950398325920105,-0.03902275860309601,0.37199175357818604,0.8485563397407532,-0.04189395532011986,0.45171546936035156,0.9241406321525574,-0.049664754420518875,0.4648585319519043,0.9622842073440552,-0.044215284287929535,0.46126052737236023,0.9802591800689697,-0.03825858235359192,0.33161309361457825,0.8847979307174683,-0.05234939977526665,0.4037441909313202,0.9583322405815125,-0.05588430166244507,0.4130634367465973,0.9910515546798706,-0.0435408279299736,0.41064420342445374,1.0039141178131104,-0.03426000475883484,0.2845552861690521,0.9172833561897278,-0.06132503226399422,0.33380287885665894,0.9728135466575623,-0.06182572990655899,0.3470534086227417,1.003296971321106,-0.04895225912332535,0.35353103280067444,1.0196623802185059,-0.037118129432201385
12,2025-06-04 07:45:30.764575,0,154.78540090410874,160.00758432662207,161.65409716333542,146.86422027607944,156.84501890956744,130.40583229298636,142.1519843526189,101.46358132649702,145.34460908307065,112.50387928734463,5.776881561563735,-1.8967425336690114,5.168105219421764,-5.46249766601351,10.168714812118779,-27.825593022543483,-3.478055062478686,-76.73958642050422,-10.299906241302832,-82.91642287107146,0.23439720273017883,0.7697281837463379,2.951453268451587e-07,0.31268933415412903,0.7438111305236816,0.0020615498069673777,0.3963088095188141,0.7583472728729248,-0.008953544311225414,0.45218217372894287,0.7978200316429138,-0.021018637344241142,0.480832040309906,0.8394880890846252,-0.03203229978680611,0.41087740659713745,0.7874293327331543,-0.035391271114349365,0.48461925983428955,0.8518213629722595,-0.052138496190309525,0.5024098753929138,0.8821320533752441,-0.05694086477160454,0.5021383762359619,0.8955196142196655,-0.05635229870676994,0.3824949860572815,0.8233184814453125,-0.04653124511241913,0.4649137854576111,0.89272540807724,-0.057039182633161545,0.4806534945964813,0.921588122844696,-0.0549783930182457,0.4771641492843628,0.9309014081954956,-0.05245346203446388,0.3475109338760376,0.8587773442268372,-0.05535143241286278,0.4302651882171631,0.926903247833252,-0.062224145978689194,0.4400275647640228,0.9492356181144714,-0.05156944319605827,0.4322280287742615,0.9514287114143372,-0.04326223209500313,0.3113696575164795,0.8910102248191833,-0.0635131224989891,0.3788074851036072,0.9452993273735046,-0.06722795218229294,0.3919523060321808,0.9614898562431335,-0.055081289261579514,0.3898266851902008,0.9613199830055237,-0.043892815709114075
13,2025-06-04 07:45:31.443730,0,151.89468319732708,155.01818435689913,71.80930444409381,123.046931534601,70.20281885092011,117.16946495755813,78.64680586513383,115.44873086298365,111.55148380694135,108.25368937962736,-4.256344585229672,-7.346481980877619,-132.28908381627406,-35.06900301327155,-127.57352895678798,-19.489464607384512,-93.50616352303243,20.5919849467156,-49.757603604669484,-6.258055830726817,0.2378261834383011,0.7264898419380188,-2.1144558104424505e-07,0.32074403762817383,0.6995775699615479,0.013154380954802036,0.3965880274772644,0.7119472026824951,0.009804859757423401,0.445731520652771,0.7491136789321899,0.002160352189093828,0.46630698442459106,0.788101315498352,-0.002009432530030608,0.4295121431350708,0.7170314788818359,-0.011420460417866707,0.5079193115234375,0.7526081800460815,-0.02388070896267891,0.48958784341812134,0.7723135948181152,-0.02430007979273796,0.4591139256954193,0.767322301864624,-0.01967160776257515,0.4129742383956909,0.7640036344528198,-0.0279413852840662,0.502277135848999,0.8085229396820068,-0.03533864766359329,0.4865935444831848,0.823665201663971,-0.03318613022565842,0.4585112929344177,0.8138660788536072,-0.029697995632886887,0.38639748096466064,0.8113863468170166,-0.04258188232779503,0.47562074661254883,0.8617859482765198,-0.0460708886384964,0.4643898606300354,0.8744710087776184,-0.035993076860904694,0.4409310817718506,0.8651268482208252,-0.028149262070655823,0.3533320128917694,0.8526251912117004,-0.05614118278026581,0.42122387886047363,0.8994945287704468,-0.055749211460351944,0.4211801588535309,0.9099202156066895,-0.04336774721741676,0.40977343916893005,0.9051573276519775,-0.03271576017141342
14,2025-06-04 07:45:32.116797,0,148.93660307228117,158.27954302847323,40.218473140856936,151.75747500645605,19.63021528642095,170.95593762036304,17.436887497192828,175.0203180579447,46.84774500488319,155.74434327704827,-4.39492669384461,4.845518605984398,-46.93564133026411,42.65629346239683,-75.13754732366787,79.91250895201357,-90.9417908884866,88.50766297405913,-96.13268634780513,70.55858316842293,0.2601041793823242,0.7135664820671082,-2.9224497666291427e-07,0.3359089493751526,0.6682196259498596,0.015146060846745968,0.4060995280742645,0.666285514831543,0.016518348827958107,0.45463719964027405,0.6930809020996094,0.011627689935266972,0.48224520683288574,0.7266584634780884,0.009406503289937973,0.4433392584323883,0.6822497844696045,0.008052732795476913,0.5128499269485474,0.7098732590675354,-0.0022334703244268894,0.49732035398483276,0.7150238156318665,-0.00156565778888762,0.4659630060195923,0.7100667953491211,0.004108506720513105,0.443184494972229,0.7252074480056763,-0.0057994648814201355,0.5267248153686523,0.7529226541519165,-0.016270257532596588,0.50448077917099,0.7534606456756592,-0.012985584326088428,0.4685605764389038,0.7487468123435974,-0.006119411438703537,0.43137362599372864,0.770255982875824,-0.019268428906798363,0.5135271549224854,0.8025699853897095,-0.027561400085687637,0.4884014427661896,0.7956210374832153,-0.017132693901658058,0.4527205526828766,0.7847704887390137,-0.005718965549021959,0.4091058373451233,0.8117756247520447,-0.03130953758955002,0.47475677728652954,0.8490899205207825,-0.029591407626867294,0.4640790522098541,0.8398652076721191,-0.015741711482405663,0.4375937581062317,0.8265269994735718,-0.0030736089684069157
15,2025-06-04 07:45:32.779204,0,164.4306848171141,170.5191434970553,117.78044980629839,100.09299720714155,45.1522785088218,147.294339946329,30.676262545287738,161.62141850892652,50.090612432389484,161.06264532226825,23.39057670711953,18.477462449192217,117.09111870110287,-77.99506617429239,38.52927765316618,-35.720633498791614,19.98676802644735,-20.22759353240256,4.895581458991674,8.028752783741687,0.276896595954895,0.7042169570922852,-1.4034166895271483e-07,0.33072203397750854,0.7625715732574463,0.02901589497923851,0.3962624669075012,0.7826200723648071,0.037522051483392715,0.44892123341560364,0.7847164869308472,0.03925526514649391,0.47905561327934265,0.781281054019928,0.03836129978299141,0.45803767442703247,0.7750173807144165,0.012929338030517101,0.5317088961601257,0.7551239728927612,0.011134197004139423,0.5347908139228821,0.7414117455482483,0.01102939248085022,0.5260107517242432,0.737724244594574,0.011361131444573402,0.4653267562389374,0.7323362827301025,-0.0053423927165567875,0.5372483134269714,0.7176854610443115,-0.0028980106581002474,0.5234485864639282,0.7095314264297485,0.0015892822993919253,0.49947088956832886,0.7097790837287903,0.0033466226886957884,0.4563429355621338,0.6826046109199524,-0.020289549604058266,0.5272420048713684,0.6746493577957153,-0.01834965869784355,0.5036745071411133,0.6731370091438293,-0.0060309432446956635,0.4735086262226105,0.6769132018089294,0.0005451665492728353,0.4338642954826355,0.6314017176628113,-0.03207710385322571,0.4843723475933075,0.6254905462265015,-0.029191385954618454,0.47089052200317383,0.6301166415214539,-0.014614707790315151,0.44959262013435364,0.6355648636817932,-0.0033840779215097427
